,node_connectivity,degree_assortativity_coefficient,density,is_bipartite,spectral_bipartivity,global_reaching_centrality,transitivity,average_clustering,is_strongly_connected,is_weakly_connected,is_attracting_component,is_semiconnected,edge_connectivity,is_directed_acyclic_graph,is_aperiodic,diameter,radius,is_distance_regular,is_strongly_regular,is_eulerian,number_of_isolates,overall_reciprocity,is_regular,negative_edge_cycle,s_metric,is_threshold_graph,is_tournament,is_arborescence,is_branching,is_triad,wiener_index,trophic_incoherence_parameter
2019-01-30,0.0,-0.6286185570937122,0.16071428571428573,0.0,1.0,0.6326530612244897,0.125,0.09375,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,inf,0.606462184025012
2019-01-31,0.0,-0.6666666666666673,0.17857142857142858,0.0,0.9999999999999997,0.6326530612244897,0.2,0.15625,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,inf,0.5770818795094287
2019-02-01,0.0,-0.6454972243679042,0.17857142857142858,0.0,1.0000000000000002,0.6734693877551019,0.16666666666666666,0.14583333333333331,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,inf,0.48468497519500436
2019-02-04,0.0,,0.21428571428571427,0.0,0.9999999999999998,0.6326530612244897,0.3333333333333333,0.2361111111111111,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,164.0,0.0,0.0,0.0,0.0,0.0,inf,0.7860870173356839
2019-02-05,0.0,-0.15811388300841953,0.25,0.0,1.0,0.44897959183673464,0.3888888888888889,0.31150793650793646,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,219.0,0.0,0.0,0.0,0.0,0.0,inf,0.0
2019-02-06,0.0,-0.16666666666667615,0.26785714285714285,0.0,0.465861975945073,0.2653061224489796,0.36363636363636365,0.3684027777777778,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,287.0,0.0,0.0,0.0,0.0,0.0,inf,4.984939569736662
2019-02-07,0.0,-0.5773502691896273,0.25,0.0,0.6926106981325776,0.2653061224489796,0.3888888888888889,0.36770833333333336,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,228.0,0.0,0.0,0.0,0.0,0.0,inf,3.7155587826902425
2019-02-08,0.0,-0.5773502691896273,0.23214285714285715,0.0,1.0,0.44897959183673464,0.4375,0.3729166666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.0,0.0,196.0,0.0,0.0,0.0,0.0,0.0,inf,1.1644610875857535
2019-02-11,0.0,,0.19642857142857142,0.0,1.0,0.22448979591836732,0.5,0.3375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,inf,0.0
2019-02-12,0.0,,0.19642857142857142,0.0,1.0,0.22448979591836732,0.5,0.3375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,inf,0.0
2019-02-13,0.0,0.2886751345948137,0.19642857142857142,0.0,1.0,0.4693877551020408,0.3333333333333333,0.1875,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,107.0,0.0,0.0,0.0,0.0,0.0,inf,1.469002508199078
2019-02-14,0.0,-0.060588463768806174,0.18055555555555555,0.0,1.0,0.375,0.2857142857142857,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,inf,0.9678501658050409
2019-02-15,0.0,-0.2948839123097935,0.16666666666666666,0.0,0.6653254021880686,0.40625,0.3,0.26296296296296295,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,inf,2.153785397645554
2019-02-19,0.0,-0.2948839123097935,0.16666666666666666,0.0,0.653613498550076,0.40625,0.3,0.26296296296296295,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,inf,2.2009824273122165
2019-02-20,0.0,0.0,0.25,0.0,0.5931650141016398,0.4693877551020408,0.2,0.3104166666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,199.0,0.0,0.0,0.0,0.0,0.0,inf,4.050653611188035
2019-02-21,0.0,0.2005952394113971,0.19444444444444445,0.0,0.44661767168451527,0.515625,0.2,0.24814814814814812,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,inf,1.1681288562031806
2019-02-22,0.0,0.38316294145150576,0.20833333333333334,0.0,0.4358108559429761,0.546875,0.22727272727272727,0.23888888888888887,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,0.0,0.0,0.0,0.0,0.0,inf,1.1765078464726209
2019-02-25,0.0,0.5557189302262113,0.2222222222222222,0.0,1.0,0.5,0.35714285714285715,0.23703703703703705,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.0,0.0,0.0,0.0,0.0,0.0,inf,0.6074327266328525
2019-02-26,0.0,-0.04050209806302102,0.20833333333333334,0.0,0.9999999999999998,0.5625,0.34615384615384615,0.26296296296296295,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.0,0.0,0.0,0.0,0.0,0.0,inf,0.6296521603632466
2019-02-27,0.0,-0.10846522890932786,0.2361111111111111,0.0,0.6870146100518894,0.59375,0.275,0.3900793650793651,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.0,0.0,345.0,0.0,0.0,0.0,0.0,0.0,inf,2.7943513697769298
2019-02-28,0.0,-0.022176638128637672,0.19444444444444445,0.0,1.0000000000000002,0.5,0.2727272727272727,0.2518518518518518,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,196.0,0.0,0.0,0.0,0.0,0.0,inf,0.0
2019-03-01,0.0,-0.500000000000001,0.26785714285714285,0.0,0.6174691316439738,0.5102040816326531,0.2692307692307692,0.3229166666666667,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,242.0,0.0,0.0,0.0,0.0,0.0,inf,0.0
2019-03-04,0.0,-0.09821236832160461,0.2,0.0,0.7638338289181638,0.6790123456790124,0.16,0.23333333333333334,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,347.0,0.0,0.0,0.0,0.0,0.0,inf,0.0
2019-03-05,0.0,-0.37638632635454056,0.18888888888888888,0.0,0.44256105063600415,0.7777777777777778,0.14583333333333334,0.22833333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.0,0.0,0.0,0.0,0.0,0.0,inf,2.1474949473883562
2019-03-06,0.0,-0.37638632635454056,0.18888888888888888,0.0,0.44303745615094126,0.7777777777777778,0.14583333333333334,0.22833333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.0,0.0,0.0,0.0,0.0,0.0,inf,2.190527781262753
2019-03-07,0.0,-0.37638632635454056,0.18888888888888888,0.0,0.4436931415123765,0.7777777777777778,0.14583333333333334,0.22833333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.0,0.0,0.0,0.0,0.0,0.0,inf,2.2347166152624216
2019-03-08,0.0,-0.4019566505684047,0.2,0.0,0.44612964492787716,0.7777777777777778,0.16666666666666666,0.25761904761904764,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357.0,0.0,0.0,0.0,0.0,0.0,inf,2.266327920239804
2019-03-11,0.0,-0.1804387417792644,0.2111111111111111,0.0,0.4997970455042902,0.54320987654321,0.1875,0.2794444444444445,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,443.0,0.0,0.0,0.0,0.0,0.0,inf,4.168208394362806
2019-03-12,0.0,-0.1804387417792644,0.2111111111111111,0.0,0.4996867133328643,0.54320987654321,0.1875,0.2794444444444445,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,443.0,0.0,0.0,0.0,0.0,0.0,inf,0.0
2019-03-13,0.0,0.0,0.2222222222222222,0.0,0.5000933075856719,0.5308641975308642,0.203125,0.38129629629629636,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,463.0,0.0,0.0,0.0,0.0,0.0,inf,0.0
2019-03-14,0.0,-0.23085617523343543,0.2111111111111111,0.0,0.5004783300432932,0.5308641975308642,0.19230769230769232,0.36,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,0.0,0.0,0.0,0.0,0.0,inf,10.979709314025513
2019-03-15,0.0,-0.23085617523343543,0.2111111111111111,0.0,0.5006589840776123,0.5308641975308642,0.19230769230769232,0.36,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,0.0,0.0,0.0,0.0,0.0,inf,0.0
2019-03-18,0.0,-0.23085617523343543,0.2111111111111111,0.0,0.5013046397009431,0.5308641975308642,0.19230769230769232,0.36,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,0.0,0.0,0.0,0.0,0.0,inf,1.92950555577088
2019-03-19,0.0,-0.23085617523343543,0.2111111111111111,0.0,0.5035201611766219,0.5308641975308642,0.19230769230769232,0.36,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,0.0,0.0,0.0,0.0,0.0,inf,3.85901111154176
2019-03-20,0.0,-0.24397501823713152,0.2,0.0,0.5042575812176097,0.5308641975308642,0.16666666666666666,0.3626190476190477,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,0.0,0.0,0.0,0.0,0.0,inf,2.6666666666666665
2019-03-21,0.0,-0.1796053020267753,0.18888888888888888,0.0,0.460427905269336,0.7777777777777778,0.15217391304347827,0.35,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.0,0.0,0.0,0.0,0.0,0.0,inf,2.4781288697518087
2019-03-22,0.0,-0.1796053020267753,0.18888888888888888,0.0,0.4617310218251504,0.7777777777777778,0.15217391304347827,0.35,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.0,0.0,0.0,0.0,0.0,0.0,inf,2.498219843722062
2019-03-25,0.0,-0.18516401995451232,0.2,0.0,0.47480548679256196,0.7530864197530865,0.16666666666666666,0.32,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.0,0.0,0.0,0.0,0.0,0.0,inf,2.4645208781941994
2019-03-26,0.0,-0.18516401995451232,0.2,0.0,0.4753355939710437,0.7530864197530865,0.16666666666666666,0.32,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.0,0.0,0.0,0.0,0.0,0.0,inf,2.44398808065428
2019-03-27,0.0,-0.18516401995451232,0.2,0.0,0.4726364861375567,0.7530864197530865,0.16666666666666666,0.32,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.0,0.0,0.0,0.0,0.0,0.0,inf,2.458925781312329
2019-03-28,0.0,-0.18516401995451232,0.2,0.0,0.47495252923502795,0.7530864197530865,0.16666666666666666,0.32,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.0,0.0,0.0,0.0,0.0,0.0,inf,2.4877886828046907
2019-03-29,0.0,-0.23883520159542457,0.2111111111111111,0.0,0.49973825608887396,0.5061728395061729,0.18,0.33166666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.0,0.0,0.0,0.0,0.0,0.0,inf,2.9772917102591476
2019-04-01,0.0,-0.16666666666666835,0.23333333333333334,0.0,0.47066044443468724,0.5061728395061729,0.17105263157894737,0.35404761904761906,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09523809523809523,0.0,0.0,503.0,0.0,0.0,0.0,0.0,0.0,inf,4.207756577976099
2019-04-02,0.0,-0.16666666666666835,0.23333333333333334,0.0,0.46732660005341864,0.5061728395061729,0.17105263157894737,0.35404761904761906,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09523809523809523,0.0,0.0,503.0,0.0,0.0,0.0,0.0,0.0,inf,3.7325557985267475
2019-04-03,0.0,-0.16666666666666835,0.23333333333333334,0.0,0.47129933648046096,0.5061728395061729,0.17105263157894737,0.35404761904761906,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09523809523809523,0.0,0.0,503.0,0.0,0.0,0.0,0.0,0.0,inf,9.561828874675149
2019-04-04,0.0,-0.2407717061715397,0.23333333333333334,0.0,0.4612651058870474,0.5061728395061729,0.18421052631578946,0.3773809523809523,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09523809523809523,0.0,0.0,511.0,0.0,0.0,0.0,0.0,0.0,inf,7.542472332656506
2019-04-05,0.0,-6.167200748569486e-16,0.2222222222222222,0.0,0.46117209382937796,0.5308641975308642,0.17105263157894737,0.34261904761904755,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,484.0,0.0,0.0,0.0,0.0,0.0,inf,8.158431221748456
2019-04-08,0.0,-0.33338760130483946,0.23333333333333334,0.0,0.44173867528398725,0.7654320987654322,0.2125,0.33785714285714286,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523.0,0.0,0.0,0.0,0.0,0.0,inf,1.3315870771730105
2019-04-09,0.0,-0.304661712658066,0.2111111111111111,0.0,0.4405630141891784,0.7654320987654322,0.1774193548387097,0.30428571428571427,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381.0,0.0,0.0,0.0,0.0,0.0,inf,1.3580391728428902
2019-04-10,0.0,-0.3870693672140194,0.2,0.0,0.43980593093195625,0.7777777777777778,0.16666666666666666,0.26857142857142857,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357.0,0.0,0.0,0.0,0.0,0.0,inf,1.370637978001645
2019-04-11,0.0,-0.3870693672140194,0.2,0.0,0.4403651536151474,0.7777777777777778,0.16666666666666666,0.26857142857142857,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357.0,0.0,0.0,0.0,0.0,0.0,inf,1.397406515674427
2019-04-12,0.0,-0.3870693672140194,0.2,0.0,0.4396701549683207,0.7777777777777778,0.16666666666666666,0.26857142857142857,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357.0,0.0,0.0,0.0,0.0,0.0,inf,1.3900524658635993
2019-04-15,0.0,-0.3870693672140194,0.2,0.0,0.43960336627844865,0.7777777777777778,0.16666666666666666,0.26857142857142857,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357.0,0.0,0.0,0.0,0.0,0.0,inf,1.3945186334039996
2019-04-16,0.0,-0.39199745953459164,0.2111111111111111,0.0,0.4479255043872556,0.7777777777777778,0.1875,0.2702380952380953,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413.0,0.0,0.0,0.0,0.0,0.0,inf,1.3400142717114403
2019-04-17,0.0,-0.39199745953459164,0.2111111111111111,0.0,0.4475737205221439,0.7777777777777778,0.1875,0.2702380952380953,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413.0,0.0,0.0,0.0,0.0,0.0,inf,1.338598703554
2019-04-18,0.0,-0.2875884410697864,0.2222222222222222,0.0,0.44739006119015284,0.7530864197530864,0.203125,0.3059523809523809,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,437.0,0.0,0.0,0.0,0.0,0.0,inf,1.3024681796169666
2019-04-22,0.0,-0.2875884410697864,0.2222222222222222,0.0,0.4477144443346696,0.7530864197530864,0.203125,0.3059523809523809,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,437.0,0.0,0.0,0.0,0.0,0.0,inf,1.2994688852035188
2019-04-23,0.0,-0.2875884410697864,0.2222222222222222,0.0,0.44825325365059066,0.7530864197530864,0.203125,0.3059523809523809,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,437.0,0.0,0.0,0.0,0.0,0.0,inf,1.297984921306495
2019-04-24,0.0,-0.39199745953459164,0.2111111111111111,0.0,0.4486572375518491,0.7777777777777778,0.1875,0.2702380952380953,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413.0,0.0,0.0,0.0,0.0,0.0,inf,1.3311218367728197
2019-04-25,0.0,-0.39199745953459164,0.2111111111111111,0.0,0.4421294109988337,0.7777777777777778,0.1875,0.2702380952380953,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413.0,0.0,0.0,0.0,0.0,0.0,inf,1.3289293005003795
2019-04-26,0.0,-0.3475290083684515,0.18888888888888888,0.0,0.4416679830235296,0.7777777777777778,0.19047619047619047,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,0.0,0.0,0.0,0.0,0.0,inf,2.122476770102838
2019-04-29,0.0,-0.3086066999241838,0.17777777777777778,0.0,0.44146517306703065,0.4444444444444444,0.20588235294117646,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.0,0.0,0.0,0.0,0.0,0.0,inf,0.0
2019-04-30,0.0,-0.3086066999241838,0.17777777777777778,0.0,0.4412679381248606,0.4444444444444444,0.20588235294117646,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.0,0.0,0.0,0.0,0.0,0.0,inf,0.0
2019-05-01,0.0,-0.20145574100634464,0.16666666666666666,0.0,0.4405627532168283,0.345679012345679,0.25,0.21333333333333332,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,inf,0.0
2019-05-02,0.0,-0.25769953468955165,0.18888888888888888,0.0,0.4405517923478017,0.4444444444444444,0.19047619047619047,0.19833333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.0,0.0,0.0,0.0,0.0,0.0,inf,0.0
2019-05-03,0.0,-0.25119153667507993,0.18888888888888888,0.0,0.4425015604827751,0.4444444444444444,0.2631578947368421,0.225,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.0,0.0,0.0,0.0,0.0,0.0,inf,0.0
2019-05-06,0.0,-0.05379800290389335,0.18888888888888888,0.0,0.4427854170521621,0.32098765432098764,0.34375,0.32,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.0,0.0,0.0,0.0,0.0,0.0,inf,0.0
2019-05-07,0.0,-0.05379800290389335,0.18888888888888888,0.0,0.4431226767532953,0.32098765432098764,0.34375,0.32,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.0,0.0,0.0,0.0,0.0,0.0,inf,0.0
2019-05-08,0.0,-0.06837815820189969,0.2,0.0,0.4434454772577211,0.32098765432098764,0.34210526315789475,0.3283333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.0,0.0,0.0,0.0,0.0,0.0,inf,0.0
2019-05-09,0.0,-0.15662650602409736,0.2111111111111111,0.0,0.4436205200005408,0.6790123456790124,0.34210526315789475,0.315,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.0,0.0,0.0,0.0,0.0,0.0,inf,2.0732375025510037
2019-05-10,0.0,0.07024393586862814,0.18888888888888888,0.0,0.5649344271880611,0.6790123456790123,0.2857142857142857,0.30333333333333334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.0,0.0,231.0,0.0,0.0,0.0,0.0,0.0,inf,1.654819585120829
2019-05-13,0.0,0.078811040623909,0.17777777777777778,0.0,0.4411645013156513,0.7037037037037037,0.25,0.2833333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,0.0,0.0,0.0,0.0,0.0,inf,1.686241527461983
2019-05-14,0.0,0.078811040623909,0.17777777777777778,0.0,0.4409019610358263,0.7037037037037037,0.25,0.2833333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,0.0,0.0,0.0,0.0,0.0,inf,1.6598317954602624
2019-05-15,0.0,0.07024393586862814,0.18888888888888888,0.0,0.560072439796208,0.6790123456790123,0.2857142857142857,0.30333333333333334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.0,0.0,231.0,0.0,0.0,0.0,0.0,0.0,inf,1.5817845134788004
2019-05-16,0.0,0.07024393586862814,0.18888888888888888,0.0,0.5547166345893474,0.6790123456790123,0.2857142857142857,0.30333333333333334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.0,0.0,231.0,0.0,0.0,0.0,0.0,0.0,inf,1.601072354943963
2019-05-17,0.0,-0.12403473458920847,0.17777777777777778,0.0,0.44784921832835006,0.6913580246913581,0.2692307692307692,0.2833333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,0.0,0.0,0.0,0.0,0.0,inf,1.6072728876865279
2019-05-20,0.0,-0.2738612787525834,0.18888888888888888,0.0,0.49366723730775897,0.4074074074074074,0.25,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.0,0.0,0.0,0.0,0.0,0.0,inf,20.62014334137096
2019-05-21,0.0,-0.2738612787525834,0.18888888888888888,0.0,0.496001818395073,0.4074074074074074,0.25,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.0,0.0,0.0,0.0,0.0,0.0,inf,3.5684119736713176
2019-05-22,0.0,-0.2738612787525834,0.18888888888888888,0.0,0.4962252727185508,0.4074074074074074,0.25,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.0,0.0,0.0,0.0,0.0,0.0,inf,2.156506209390984
2019-05-23,0.0,-0.23904572186687864,0.2,0.0,0.4979768325989504,0.3827160493827161,0.23333333333333334,0.225,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.0,0.0,0.0,0.0,0.0,0.0,inf,5.202088849208722
2019-05-24,0.0,-0.23904572186687864,0.2,0.0,0.4994669277380378,0.3827160493827161,0.23333333333333334,0.225,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.0,0.0,0.0,0.0,0.0,0.0,inf,5.202088849208722
2019-05-28,0.0,0.031814238148789024,0.23333333333333334,0.0,0.5289614996439111,0.3333333333333333,0.3125,0.2761904761904762,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09523809523809523,0.0,0.0,538.0,0.0,0.0,0.0,0.0,0.0,inf,4503536897411005.5
2019-05-29,0.0,-0.15793451382644763,0.2777777777777778,0.0,0.5287265447450811,0.34375,0.3125,0.31613756613756616,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,520.0,0.0,0.0,0.0,0.0,0.0,inf,6.337191807101944
